0.412,5.80073577,0.975421444,,,412
0.413,5.78588552,0.939776323,,,413
0.414,5.77011606,0.905178697,,,414
0.415,5.75365097,0.871601664,,,415
0.416,5.73649273,0.83908509,,,416
0.417,5.71865429,0.80762836,,,417
0.418,5.70023372,0.777083723,,,418
0.419,5.68129048,0.74750464,,,419
0.42,5.66188877,0.719001207,,,420
0.421,5.64209408,0.691504313,,,421
0.422,5.62195655,0.664989617,,,422
0.423,5.60152611,0.639504738,,,423
0.424,5.58079758,0.615011551,,,424
0.425,5.55977839,0.591426518,,,425
0.426,5.53860952,0.568811202,,,426
0.427,5.51732281,0.547177664,,,427
0.428,5.49594295,0.526487878,,,428
0.429,5.4745376,0.506705442,,,429
0.43,5.45315492,0.487809284,,,430
0.431,5.43178387,0.469777748,,,431
0.432,5.41044193,0.452565606,,,432
0.433,5.38923612,0.436167669,,,433
0.434,5.36817061,0.420581683,,,434
0.435,5.34725719,0.405779776,,,435
0.436,5.3265481,0.391697651,,,436
0.437,5.30606365,0.378308457,,,437
0.438,5.28579524,0.365603285,,,438
0.439,5.26574957,0.353538454,,,439
0.44,5.24600635,0.342090478,,,440
0.441,5.22656759,0.331257715,,,441
0.442,5.20743354,0.321030625,,,442
0.443,5.18860768,0.311313267,,,443
0.444,5.17008716,0.302050184,,,444
0.445,5.15186879,0.293240814,,,445
0.446,5.1339434,0.284862571,,,446
0.447,5.11633541,0.276877702,,,447
0.448,5.09904823,0.269281203,,,448
0.449,5.08208002,0.262072336,,,449
0.45,5.06543928,0.255224207,,,450
0.451,5.04912698,0.248689729,,,451
0.452,5.03314079,0.242467133,,,452
0.453,5.01747557,0.236553138,,,453
0.454,5.00209992,0.230894864,,,454
0.455,4.98700106,0.225461622,,,455
0.456,4.97217713,0.220253037,,,456
0.457,4.95762705,0.21526758,,,457
0.458,4.94335239,0.210484509,,,458
0.459,4.92935143,0.205895214,,,459
0.46,4.91562242,0.201499294,,,460
0.461,4.90216122,0.197292823,,,461
0.462,4.88894327,0.19324079,,,462
0.463,4.87596104,0.189333691,,,463
0.464,4.86321302,0.185571162,,,464
0.465,4.85069651,0.181950914,,,465
0.466,4.83839909,0.178454986,,,466
0.467,4.82631668,0.175078751,,,467
0.468,4.8144479,0.171821852,,,468
0.469,4.80279029,0.168682589,,,469
0.47,4.79133122,0.165645681,,,470
0.471,4.78006638,0.162706521,,,471
0.472,4.7689945,0.159864782,,,472
0.473,4.75811371,0.157119669,,,473
0.474,4.74740879,0.154459219,,,474
0.475,4.73687155,0.151876743,,,475
0.476,4.72650087,0.14937195,,,476
0.477,4.71629567,0.146944496,,,477
0.478,4.70625521,0.144590069,,,478
0.479,4.69637781,0.142304241,,,479
0.48,4.68666231,0.140086625,,,480
0.481,4.67710763,0.137936941,,,481
0.482,4.66770385,0.13585079,,,482
0.483,4.65843401,0.133818849,,,483
0.484,4.64929624,0.131839886,,,484
0.485,4.64028964,0.129913664,,,485
0.486,4.63141489,0.12803981,,,486
0.487,4.62267625,0.126216072,,,487
0.488,4.61407071,0.124440087,,,488
0.489,4.60559732,0.122711619,,,489
0.49,4.59725486,0.121030334,,,490
0.491,4.5890294,0.119391187,,,491
0.492,4.58091464,0.117790341,,,492
0.493,4.57291018,0.116227293,,,493
0.494,4.56501527,0.114701857,,,494
0.495,4.55723072,0.113213648,,,495
0.496,4.54955768,0.111760878,,,496
0.497,4.54198927,0.110340807,,,497
0.498,4.53452447,0.108953156,,,498
0.499,4.52716246,0.107597725,,,499
0.5,4.51989699,0.106272101,,,500
0.501,4.51272684,0.104974664,,,501
0.502,4.50565365,0.103705182,,,502
0.503,4.49867675,0.102463511,,,503
0.504,4.49179495,0.10124924,,,504
0.505,4.48500406,0.100060454,,,505
0.506,4.4782964,0.098894739,,,506
0.507,4.47166886,0.097751198,,,507
0.508,4.46512088,0.096629709,,,508
0.509,4.45865179,0.095529812,,,509
0.51,4.45226105,0.094450538,,,510
0.511,4.44595061,0.093391594,,,511
0.512,4.43972053,0.092352835,,,512
0.513,4.43357025,0.091334152,,,513
0.514,4.42749813,0.090334805,,,514
0.515,4.42150181,0.089353701,,,515
0.516,4.41557765,0.088389714,,,516
0.517,4.40972445,0.08744252,,,517
0.518,4.40394171,0.086512024,,,518
0.519,4.39822604,0.085597305,,,519
0.52,4.39257384,0.084697359,,,520
0.521,4.38698328,0.083811523,,,521
0.522,4.38145353,0.082939554,,,522
0.523,4.37598416,0.082081372,,,523
0.524,4.37057507,0.081236671,,,524
0.525,4.36522621,0.080405102,,,525
0.526,4.35993714,0.07958635,,,526
0.527,4.35470741,0.078780225,,,527
0.528,4.34953661,0.077986655,,,528
0.529,4.34442344,0.077205264,,,529
0.53,4.33936593,0.076435435,,,530
0.531,4.33436319,0.075676876,,,531
0.532,4.32941427,0.074929257,,,532
0.533,4.32451879,0.074192514,,,533
0.534,4.31967596,0.073466447,,,534
0.535,4.31488378,0.072750447,,,535
0.536,4.31014127,0.072044296,,,536
0.537,4.30544596,0.071347477,,,537
0.538,4.3007973,0.070659882,,,538
0.539,4.29619493,0.069981445,,,539
0.54,4.29163828,0.06931191,,,540
0.541,4.28712696,0.06865115,,,541
0.542,4.28266094,0.067999059,,,542
0.543,4.27824011,0.067355553,,,543
0.544,4.27386414,0.066720581,,,544
0.545,4.26953198,0.066093891,,,545
0.546,4.2652419,0.06547506,,,546
0.547,4.2609934,0.064863989,,,547
0.548,4.25678536,0.064260426,,,548
0.549,4.25261737,0.063664299,,,549
0.55,4.24848911,0.063075551,,,550
0.551,4.24439964,0.06249393,,,551
0.552,4.24034843,0.06191931,,,552
0.553,4.23633487,0.061351562,,,553
0.554,4.23235811,0.060790495,,,554
0.555,4.22841791,0.060236068,,,555
0.556,4.2245139,0.059688209,,,556
0.557,4.22064552,0.059146752,,,557
0.558,4.21681247,0.058611641,,,558
0.559,4.21301444,0.058082808,,,559
0.56,4.20925113,0.057560188,,,560
0.561,4.2055223,0.057043745,,,561
0.562,4.20182733,0.056533346,,,562
0.563,4.19816517,0.056028758,,,563
0.564,4.19453555,0.055529934,,,564
0.565,4.19093765,0.055036713,,,565
0.566,4.1873709,0.054548987,,,566
0.567,4.18383509,0.05406672,,,567
0.568,4.18032942,0.053589774,,,568
0.569,4.1768527,0.053117936,,,569
0.57,4.17340472,0.052651171,,,570
0.571,4.16998504,0.052189394,,,571
0.572,4.16659331,0.051732537,,,572
0.573,4.16322934,0.05128057,,,573
0.574,4.15989333,0.050833495,,,574
0.575,4.15658589,0.050391346,,,575
0.576,4.15330685,0.049954096,,,576
0.577,4.15005594,0.049521695,,,577
0.578,4.14683286,0.04909409,,,578
0.579,4.14363743,0.048671253,,,579
0.58,4.14046899,0.04825308,,,580
0.581,4.13732559,0.047839264,,,581
0.582,4.13420688,0.047429751,,,582
0.583,4.13111259,0.047024489,,,583
0.584,4.12804219,0.046623372,,,584
0.585,4.12499546,0.046226368,,,585
0.586,4.12197229,0.045833453,,,586
0.587,4.11897296,0.045444631,,,587
0.588,4.11599747,0.045059889,,,588
0.589,4.11304563,0.044679199,,,589
0.59,4.11011677,0.044302455,,,590
0.591,4.1072105,0.043929598,,,591
0.592,4.10432667,0.043560604,,,592
0.593,4.10146496,0.043195414,,,593
0.594,4.09862489,0.042833936,,,594
0.595,4.09580631,0.042476146,,,595
0.596,4.09300923,0.042122034,,,596
0.597,4.09023399,0.041771627,,,597
0.598,4.08748051,0.041424905,,,598
0.599,4.08474861,0.041081842,,,599
0.6,4.0820375,0.040742297,,,600
0.601,4.0793467,0.04040619,,,601
0.602,4.07667608,0.0400735,,,602
0.603,4.07402497,0.039744127,,,603
0.604,4.07139259,0.039417956,,,604
0.605,4.06877882,0.039094965,,,605
0.606,4.06618356,0.038775136,,,606
0.607,4.06360681,0.038458457,,,607
0.608,4.06104851,0.03814491,,,608
0.609,4.05850853,0.037834475,,,609
0.61,4.05598695,0.037527152,,,610
0.611,4.05348379,0.037222932,,,611
0.612,4.05099894,0.036921796,,,612
0.613,4.04853221,0.036623711,,,613
0.614,4.04608301,0.03632857,,,614
0.615,4.04365116,0.03603634,,,615
0.616,4.04123655,0.035747002,,,616
0.617,4.03883892,0.035460511,,,617
0.618,4.0364581,0.035176831,,,618
0.619,4.03409396,0.034895943,,,619
0.62,4.0317464,0.03461783,,,620
0.621,4.02941536,0.034342461,,,621
0.622,4.02710075,0.034069815,,,622
0.623,4.02480246,0.033799876,,,623
0.624,4.02252015,0.033532589,,,624
0.625,4.02025347,0.033267891,,,625
0.626,4.01800229,0.033005764,,,626
0.627,4.01576652,0.032746191,,,627
0.628,4.01354572,0.032489101,,,628
0.629,4.01133956,0.032234442,,,629
0.63,4.00914797,0.031982198,,,630
0.631,4.00697085,0.031732355,,,631
0.632,4.00480823,0.031484904,,,632
0.633,4.00266001,0.031239831,,,633
0.634,4.00052611,0.030997119,,,634
0.635,3.99840642,0.030756749,,,635
0.636,3.99630085,0.030518684,,,636
0.637,3.9942093,0.030282908,,,637
0.638,3.99213169,0.030049406,,,638
0.639,3.99006774,0.029818129,,,639
0.64,3.98801725,0.029589042,,,640
0.641,3.98598015,0.02936213,,,641
0.642,3.98395634,0.029137381,,,642
0.643,3.98194562,0.028914753,,,643
0.644,3.97994782,0.028694211,,,644
0.645,3.97796285,0.028475741,,,645
0.646,3.97599063,0.02825933,,,646
0.647,3.97403113,0.028044958,,,647
0.648,3.97208427,0.027832612,,,648
0.649,3.97014998,0.027622278,,,649
0.65,3.96822817,0.027413943,,,650
0.651,3.96631866,0.027207569,,,651
0.652,3.96442132,0.027003131,,,652
0.653,3.96253607,0.026800616,,,653
0.654,3.96066279,0.026600004,,,654
0.655,3.95880119,0.026401249,,,655
0.656,3.95695117,0.026204335,,,656
0.657,3.95511267,0.026009252,,,657
0.658,3.95328561,0.025815987,,,658
0.659,3.95146979,0.025624498,,,659
0.66,3.94966508,0.02543476,,,660
0.661,3.9478714,0.025246761,,,661
0.662,3.9460887,0.025060488,,,662
0.663,3.94431691,0.024875918,,,663
0.664,3.94255595,0.02469304,,,664
0.665,3.94080578,0.024511844,,,665
0.666,3.93906631,0.024332318,,,666
0.667,3.93733746,0.024154441,,,667
0.668,3.93561913,0.023978189,,,668
0.669,3.93391126,0.023803552,,,669
0.67,3.93221376,0.023630518,,,670
0.671,3.93052651,0.023459059,,,671
0.672,3.92884942,0.023289159,,,672
0.673,3.92718242,0.02312081,,,673
0.674,3.92552546,0.022954001,,,674
0.675,3.92387844,0.022788716,,,675
0.676,3.92224109,0.022624906,,,676
0.677,3.92061331,0.022462556,,,677
0.678,3.91899506,0.022301657,,,678
0.679,3.91738625,0.02214219,,,679
0.68,3.91578677,0.021984135,,,680
0.681,3.91419658,0.021827483,,,681
0.682,3.91261562,0.021672227,,,682
0.683,3.91104383,0.021518358,,,683
0.684,3.90948119,0.021365863,,,684
0.685,3.90792767,0.021214732,,,685
0.686,3.90638323,0.021064954,,,686
0.687,3.90484781,0.020916521,,,687
0.688,3.90332126,0.020769406,,,688
0.689,3.90180352,0.020623597,,,689
0.69,3.90029454,0.020479085,,,690
0.691,3.89879427,0.020335863,,,691
0.692,3.89730264,0.020193922,,,692
0.693,3.89581954,0.020053238,,,693
0.694,3.89434485,0.019913783,,,694
0.695,3.8928785,0.019775549,,,695
0.696,3.89142045,0.019638528,,,696
0.697,3.88997063,0.019502701,,,697
0.698,3.888529,0.01936806,,,698
0.699,3.88709551,0.019234597,,,699
0.7,3.88567011,0.019102306,,,700
0.701,3.88425275,0.018971179,,,701
0.702,3.88284337,0.018841202,,,702
0.703,3.88144191,0.018712355,,,703
0.704,3.8800483,0.018584631,,,704
0.705,3.8786625,0.01845802,,,705
0.706,3.87728434,0.018332494,,,706
0.707,3.87591376,0.018208043,,,707
0.708,3.87455071,0.018084661,,,708
0.709,3.87319516,0.017962342,,,709
0.71,3.87184705,0.017841078,,,710
0.711,3.87050634,0.017720862,,,711
0.712,3.86917285,0.017601665,,,712
0.713,3.86784651,0.017483477,,,713
0.714,3.86652729,0.017366292,,,714
0.715,3.86521518,0.017250101,,,715
0.716,3.86391014,0.017134896,,,716
0.717,3.86261214,0.017020671,,,717
0.718,3.86132114,0.016907422,,,718
0.719,3.8600371,0.01679514,,,719
0.72,3.85875997,0.016683822,,,720
0.721,3.85748973,0.016573456,,,721
0.722,3.85622634,0.016464024,,,722
0.723,3.85496976,0.016355521,,,723
0.724,3.85371995,0.016247936,,,724
0.725,3.85247679,0.01614125,,,725
0.726,3.85124026,0.016035457,,,726
0.727,3.85001031,0.015930551,,,727
0.728,3.8487869,0.015826528,,,728
0.729,3.84757001,0.015723381,,,729
0.73,3.84635959,0.015621106,,,730
0.731,3.84515552,0.015519687,,,731
0.732,3.84395765,0.015419102,,,732
0.733,3.84276593,0.015319344,,,733
0.734,3.84158033,0.015220404,,,734
0.735,3.8404008,0.015122271,,,735
0.736,3.8392273,0.015024941,,,736
0.737,3.83805981,0.014928408,,,737
0.738,3.83689829,0.014832668,,,738
0.739,3.83574271,0.014737715,,,739
0.74,3.83459303,0.014643547,,,740
0.741,3.83344926,0.014550156,,,741
0.742,3.83231148,0.014457539,,,742
0.743,3.83117967,0.01436569,,,743
0.744,3.83005377,0.014274599,,,744
0.745,3.82893369,0.014184253,,,745
0.746,3.82781939,0.014094647,,,746
0.747,3.82671085,0.014005777,,,747
0.748,3.82560803,0.013917638,,,748
0.749,3.82451091,0.013830227,,,749
0.75,3.82341945,0.013743539,,,750
0.751,3.82233361,0.01365757,,,751
0.752,3.82125321,0.013572296,,,752
0.753,3.82017811,0.013487701,,,753
0.754,3.81910829,0.01340378,,,754
0.755,3.81804373,0.013320521,,,755
0.756,3.8169844,0.01323792,,,756
0.757,3.81593027,0.013155974,,,757
0.758,3.81488131,0.013074678,,,758
0.759,3.8138375,0.012994029,,,759
0.76,3.8127988,0.012914023,,,760
0.761,3.8117652,0.012834656,,,761
0.762,3.81073666,0.012755925,,,762
0.763,3.80971323,0.012677822,,,763
0.764,3.80869491,0.012600343,,,764
0.765,3.8076816,0.012523476,,,765
0.766,3.80667323,0.012447211,,,766
0.767,3.80566979,0.012371544,,,767
0.768,3.80467123,0.012296473,,,768
0.769,3.80367753,0.012221993,,,769
0.77,3.80268868,0.012148102,,,770
0.771,3.80170463,0.012074795,,,771
0.772,3.80072537,0.01200207,,,772
0.773,3.79975087,0.011929923,,,773
0.774,3.79878101,0.011858338,,,774
0.775,3.79781572,0.011787305,,,775
0.776,3.79685504,0.011716819,,,776
0.777,3.79589897,0.011646878,,,777
0.778,3.79494748,0.011577477,,,778
0.779,3.79400055,0.011508615,,,779
0.78,3.79305816,0.011440287,,,780
0.781,3.79212029,0.011372492,,,781
0.782,3.7911869,0.011305225,,,782
0.783,3.79025797,0.011238484,,,783
0.784,3.78933349,0.011172265,,,784
0.785,3.78841344,0.011106565,,,785
0.786,3.78749781,0.011041374,,,786
0.787,3.78658649,0.010976681,,,787
0.788,3.78567942,0.010912475,,,788
0.789,3.78477657,0.010848754,,,789
0.79,3.78387791,0.010785516,,,790
0.791,3.78298343,0.010722757,,,791
0.792,3.78209309,0.010660475,,,792
0.793,3.7812069,0.010598668,,,793
0.794,3.78032481,0.010537332,,,794
0.795,3.7794468,0.010476465,,,795
0.796,3.77857287,0.010416064,,,796
0.797,3.77770296,0.010356123,,,797
0.798,3.77683704,0.01029663,,,798
0.799,3.77597511,0.010237581,,,799
0.8,3.77511717,0.010178973,,,800
0.801,3.7742632,0.010120803,,,801
0.802,3.77341316,0.01006307,,,802
0.803,3.77256705,0.010005771,,,803
0.804,3.77172484,0.009948903,,,804
0.805,3.77088652,0.009892463,,,805
0.806,3.77005205,0.009836451,,,806
0.807,3.76922143,0.009780863,,,807
0.808,3.76839463,0.009725696,,,808
0.809,3.76757163,0.009670947,,,809
0.81,3.76675233,0.0096166,,,810
0.811,3.76593668,0.009562648,,,811
0.812,3.76512464,0.009509087,,,812
0.813,3.76431621,0.009455916,,,813
0.814,3.76351136,0.009403132,,,814
0.815,3.76271007,0.009350734,,,815
0.816,3.76191233,0.009298718,,,816
0.817,3.76111813,0.009247084,,,817
0.818,3.76032743,0.009195829,,,818
0.819,3.75954023,0.00914495,,,819
0.82,3.75875651,0.009094446,,,820
0.821,3.75797625,0.009044315,,,821
0.822,3.75719944,0.008994549,,,822
0.823,3.75642608,0.008945142,,,823
0.824,3.75565615,0.00889609,,,824
0.825,3.75488965,0.008847393,,,825
0.826,3.75412654,0.008799047,,,826
0.827,3.75336682,0.008751052,,,827
0.828,3.75261047,0.008703405,,,828
0.829,3.75185746,0.008656104,,,829
0.83,3.75110779,0.008609148,,,830
0.831,3.75036144,0.008562534,,,831
0.832,3.74961838,0.008516261,,,832
0.833,3.74887861,0.008470326,,,833
0.834,3.74814211,0.008424729,,,834
0.835,3.7474088,0.008379456,,,835
0.836,3.74667864,0.008334501,,,836
0.837,3.7459516,0.008289861,,,837
0.838,3.74522768,0.008245536,,,838
0.839,3.74450685,0.008201522,,,839
0.84,3.74378911,0.008157818,,,840
0.841,3.74307443,0.008114423,,,841
0.842,3.74236281,0.008071336,,,842
0.843,3.74165422,0.008028554,,,843
0.844,3.74094866,0.007986075,,,844
0.845,3.7402461,0.007943899,,,845
0.846,3.73954654,0.007902023,,,846
0.847,3.73884995,0.007860445,,,847
0.848,3.73815631,0.007819159,,,848
0.849,3.73746559,0.007778158,,,849
0.85,3.7367778,0.00773744,,,850
0.851,3.73609292,0.007697004,,,851
0.852,3.73541093,0.007656847,,,852
0.853,3.73473181,0.00761697,,,853
0.854,3.73405556,0.007577369,,,854
0.855,3.73338216,0.007538044,,,855
0.856,3.7327116,0.007498993,,,856
0.857,3.73204386,0.007460215,,,857
0.858,3.73137893,0.007421708,,,858
0.859,3.73071679,0.007383471,,,859
0.86,3.73005744,0.007345502,,,860
0.861,3.72940086,0.007307798,,,861
0.862,3.72874703,0.007270353,,,862
0.863,3.7280959,0.007233162,,,863
0.864,3.72744745,0.007196222,,,864
0.865,3.72680166,0.007159533,,,865
0.866,3.72615854,0.007123091,,,866
0.867,3.72551805,0.007086898,,,867
0.868,3.7248802,0.00705095,,,868
0.869,3.72424496,0.007015247,,,869
0.87,3.72361234,0.006979788,,,870
0.871,3.7229823,0.006944571,,,871
0.872,3.72235484,0.006909595,,,872
0.873,3.72172996,0.006874859,,,873
0.874,3.72110762,0.00684036,,,874
0.875,3.7204878,0.006806093,,,875
0.876,3.71987048,0.006772057,,,876
0.877,3.71925565,0.006738248,,,877
0.878,3.71864331,0.006704662,,,878
0.879,3.71803344,0.0066713,,,879
0.88,3.71742604,0.00663816,,,880
0.881,3.71682108,0.00660524,,,881
0.882,3.71621857,0.00657254,,,882
0.883,3.71561848,0.006540058,,,883
0.884,3.71502081,0.006507794,,,884
0.885,3.71442554,0.006475746,,,885
0.886,3.71383267,0.006443913,,,886
0.887,3.71324218,0.006412294,,,887
0.888,3.71265407,0.006380887,,,888
0.889,3.71206831,0.006349689,,,889
0.89,3.71148492,0.006318699,,,890
